file,package,java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#FindReplaceDialog.java,org.eclipse.ui.texteditor,FindReplaceDialog.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#FindReplaceTarget.java,org.eclipse.ui.texteditor,FindReplaceTarget.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#GotoLineAction.java,org.eclipse.ui.texteditor,GotoLineAction.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#IAbstractTextEditorHelpContextIds.java,org.eclipse.ui.texteditor,IAbstractTextEditorHelpContextIds.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#IAnnotationImageProvider.java,org.eclipse.ui.texteditor,IAnnotationImageProvider.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#IDocumentProvider.java,org.eclipse.ui.texteditor,IDocumentProvider.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#IDocumentProviderExtension.java,org.eclipse.ui.texteditor,IDocumentProviderExtension.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#IDocumentProviderExtension2.java,org.eclipse.ui.texteditor,IDocumentProviderExtension2.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#IDocumentProviderExtension3.java,org.eclipse.ui.texteditor,IDocumentProviderExtension3.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#IEditorStatusLine.java,org.eclipse.ui.texteditor,IEditorStatusLine.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#IElementStateListener.java,org.eclipse.ui.texteditor,IElementStateListener.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#IElementStateListenerExtension.java,org.eclipse.ui.texteditor,IElementStateListenerExtension.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#IFindReplaceTargetExtension2.java,org.eclipse.ui.texteditor,IFindReplaceTargetExtension2.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#IncrementalFindAction.java,org.eclipse.ui.texteditor,IncrementalFindAction.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#IncrementalFindTarget.java,org.eclipse.ui.texteditor,IncrementalFindTarget.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#InfoForm.java,org.eclipse.ui.texteditor,InfoForm.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#InsertLineAction.java,org.eclipse.ui.texteditor,InsertLineAction.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#IReadOnlyDependent.java,org.eclipse.ui.texteditor,IReadOnlyDependent.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#ISchedulingRuleProvider.java,org.eclipse.ui.texteditor,ISchedulingRuleProvider.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#IStatusField.java,org.eclipse.ui.texteditor,IStatusField.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#IStatusFieldExtension.java,org.eclipse.ui.texteditor,IStatusFieldExtension.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#ITextEditor.java,org.eclipse.ui.texteditor,ITextEditor.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#ITextEditorActionConstants.java,org.eclipse.ui.texteditor,ITextEditorActionConstants.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#ITextEditorActionDefinitionIds.java,org.eclipse.ui.texteditor,ITextEditorActionDefinitionIds.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#ITextEditorDropTargetListener.java,org.eclipse.ui.texteditor,ITextEditorDropTargetListener.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#ITextEditorExtension.java,org.eclipse.ui.texteditor,ITextEditorExtension.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#ITextEditorExtension2.java,org.eclipse.ui.texteditor,ITextEditorExtension2.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#ITextEditorExtension3.java,org.eclipse.ui.texteditor,ITextEditorExtension3.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#IUpdate.java,org.eclipse.ui.texteditor,IUpdate.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#IWorkbenchActionDefinitionIds.java,org.eclipse.ui.texteditor,IWorkbenchActionDefinitionIds.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#link#EditorLinkedModeUI.java,org.eclipse.ui.texteditor.link,EditorLinkedModeUI.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#MarkAction.java,org.eclipse.ui.texteditor,MarkAction.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#MarkRegionTarget.java,org.eclipse.ui.texteditor,MarkRegionTarget.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#MoveLinesAction.java,org.eclipse.ui.texteditor,MoveLinesAction.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#PropagatingFontFieldEditor.java,org.eclipse.ui.texteditor,PropagatingFontFieldEditor.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#quickdiff#IQuickDiffReferenceProvider.java,org.eclipse.ui.texteditor.quickdiff,IQuickDiffReferenceProvider.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#quickdiff#QuickDiff.java,org.eclipse.ui.texteditor.quickdiff,QuickDiff.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#quickdiff#QuickDiffToggleAction.java,org.eclipse.ui.texteditor.quickdiff,QuickDiffToggleAction.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#quickdiff#ReferenceProviderDescriptor.java,org.eclipse.ui.texteditor.quickdiff,ReferenceProviderDescriptor.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#RegExContentAssistProcessor.java,org.eclipse.ui.texteditor,RegExContentAssistProcessor.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#ResourceAction.java,org.eclipse.ui.texteditor,ResourceAction.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#RetargetTextEditorAction.java,org.eclipse.ui.texteditor,RetargetTextEditorAction.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#RevertToSavedAction.java,org.eclipse.ui.texteditor,RevertToSavedAction.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#SaveAction.java,org.eclipse.ui.texteditor,SaveAction.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#SelectAnnotationRulerAction.java,org.eclipse.ui.texteditor,SelectAnnotationRulerAction.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#ShiftAction.java,org.eclipse.ui.texteditor,ShiftAction.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#SourceViewerDecorationSupport.java,org.eclipse.ui.texteditor,SourceViewerDecorationSupport.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#StatusLineContributionItem.java,org.eclipse.ui.texteditor,StatusLineContributionItem.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#StatusTextEditor.java,org.eclipse.ui.texteditor,StatusTextEditor.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#templates#EditTemplateDialog.java,org.eclipse.ui.texteditor.templates,EditTemplateDialog.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#templates#MessageLine.java,org.eclipse.ui.texteditor.templates,MessageLine.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#templates#StatusDialog.java,org.eclipse.ui.texteditor.templates,StatusDialog.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#templates#StatusInfo.java,org.eclipse.ui.texteditor.templates,StatusInfo.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#templates#TemplateContentProvider.java,org.eclipse.ui.texteditor.templates,TemplateContentProvider.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#templates#TemplatePreferencePage.java,org.eclipse.ui.texteditor.templates,TemplatePreferencePage.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#templates#TemplateVariableProcessor.java,org.eclipse.ui.texteditor.templates,TemplateVariableProcessor.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#templates#TemplateVariableProposal.java,org.eclipse.ui.texteditor.templates,TemplateVariableProposal.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#templates#TextEditorTemplateMessages.java,org.eclipse.ui.texteditor.templates,TextEditorTemplateMessages.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#TextEditorAction.java,org.eclipse.ui.texteditor,TextEditorAction.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#TextNavigationAction.java,org.eclipse.ui.texteditor,TextNavigationAction.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#TextOperationAction.java,org.eclipse.ui.texteditor,TextOperationAction.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#TextSelectionNavigationLocation.java,org.eclipse.ui.texteditor,TextSelectionNavigationLocation.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#ValidateStateException.java,org.eclipse.ui.texteditor,ValidateStateException.java
plugins#org.eclipse.ui.workbench.texteditor#src#org#eclipse#ui#texteditor#WorkbenchChainedTextFontFieldEditor.java,org.eclipse.ui.texteditor,WorkbenchChainedTextFontFieldEditor.java
plugins#org.eclipse.update.configurator#src#org#eclipse#update#configurator#ConfiguratorUtils.java,org.eclipse.update.configurator,ConfiguratorUtils.java
plugins#org.eclipse.update.configurator#src#org#eclipse#update#configurator#IPlatformConfiguration.java,org.eclipse.update.configurator,IPlatformConfiguration.java
plugins#org.eclipse.update.configurator#src#org#eclipse#update#configurator#IPlatformConfigurationFactory.java,org.eclipse.update.configurator,IPlatformConfigurationFactory.java
plugins#org.eclipse.update.configurator#src#org#eclipse#update#internal#configurator#BootDescriptor.java,org.eclipse.update.internal.configurator,BootDescriptor.java
plugins#org.eclipse.update.configurator#src#org#eclipse#update#internal#configurator#branding#AboutInfo.java,org.eclipse.update.internal.configurator.branding,AboutInfo.java
plugins#org.eclipse.update.configurator#src#org#eclipse#update#internal#configurator#branding#IBundleGroupConstants.java,org.eclipse.update.internal.configurator.branding,IBundleGroupConstants.java
plugins#org.eclipse.update.configurator#src#org#eclipse#update#internal#configurator#branding#IniFileReader.java,org.eclipse.update.internal.configurator.branding,IniFileReader.java
plugins#org.eclipse.update.configurator#src#org#eclipse#update#internal#configurator#branding#IProductConstants.java,org.eclipse.update.internal.configurator.branding,IProductConstants.java
plugins#org.eclipse.update.configurator#src#org#eclipse#update#internal#configurator#BundleManifest.java,org.eclipse.update.internal.configurator,BundleManifest.java
plugins#org.eclipse.update.configurator#src#org#eclipse#update#internal#configurator#Configuration.java,org.eclipse.update.internal.configurator,Configuration.java
plugins#org.eclipse.update.configurator#src#org#eclipse#update#internal#configurator#ConfigurationActivator.java,org.eclipse.update.internal.configurator,ConfigurationActivator.java
plugins#org.eclipse.update.configurator#src#org#eclipse#update#internal#configurator#ConfigurationParser.java,org.eclipse.update.internal.configurator,ConfigurationParser.java
plugins#org.eclipse.update.configurator#src#org#eclipse#update#internal#configurator#FeatureEntry.java,org.eclipse.update.internal.configurator,FeatureEntry.java
plugins#org.eclipse.update.configurator#src#org#eclipse#update#internal#configurator#FeatureParser.java,org.eclipse.update.internal.configurator,FeatureParser.java
plugins#org.eclipse.update.configurator#src#org#eclipse#update#internal#configurator#FullFeatureParser.java,org.eclipse.update.internal.configurator,FullFeatureParser.java
plugins#org.eclipse.update.configurator#src#org#eclipse#update#internal#configurator#IConfigurationConstants.java,org.eclipse.update.internal.configurator,IConfigurationConstants.java
plugins#org.eclipse.update.configurator#src#org#eclipse#update#internal#configurator#Messages.java,org.eclipse.update.internal.configurator,Messages.java
plugins#org.eclipse.update.configurator#src#org#eclipse#update#internal#configurator#PlatformConfiguration.java,org.eclipse.update.internal.configurator,PlatformConfiguration.java
plugins#org.eclipse.update.configurator#src#org#eclipse#update#internal#configurator#PlatformConfigurationFactory.java,org.eclipse.update.internal.configurator,PlatformConfigurationFactory.java
plugins#org.eclipse.update.configurator#src#org#eclipse#update#internal#configurator#PluginEntry.java,org.eclipse.update.internal.configurator,PluginEntry.java
plugins#org.eclipse.update.configurator#src#org#eclipse#update#internal#configurator#PluginParser.java,org.eclipse.update.internal.configurator,PluginParser.java
plugins#org.eclipse.update.configurator#src#org#eclipse#update#internal#configurator#ProductProvider.java,org.eclipse.update.internal.configurator,ProductProvider.java
plugins#org.eclipse.update.configurator#src#org#eclipse#update#internal#configurator#SiteEntry.java,org.eclipse.update.internal.configurator,SiteEntry.java
plugins#org.eclipse.update.configurator#src#org#eclipse#update#internal#configurator#SitePolicy.java,org.eclipse.update.internal.configurator,SitePolicy.java
plugins#org.eclipse.update.configurator#src#org#eclipse#update#internal#configurator#Utils.java,org.eclipse.update.internal.configurator,Utils.java
plugins#org.eclipse.update.configurator#src#org#eclipse#update#internal#configurator#VersionedIdentifier.java,org.eclipse.update.internal.configurator,VersionedIdentifier.java
plugins#org.eclipse.update.core#src#org#eclipse#update#configuration#IActivity.java,org.eclipse.update.configuration,IActivity.java
plugins#org.eclipse.update.core#src#org#eclipse#update#configuration#IConfiguredSite.java,org.eclipse.update.configuration,IConfiguredSite.java
plugins#org.eclipse.update.core#src#org#eclipse#update#configuration#IConfiguredSiteChangedListener.java,org.eclipse.update.configuration,IConfiguredSiteChangedListener.java
plugins#org.eclipse.update.core#src#org#eclipse#update#configuration#IInstallConfiguration.java,org.eclipse.update.configuration,IInstallConfiguration.java
plugins#org.eclipse.update.core#src#org#eclipse#update#configuration#IInstallConfigurationChangedListener.java,org.eclipse.update.configuration,IInstallConfigurationChangedListener.java
plugins#org.eclipse.update.core#src#org#eclipse#update#configuration#IInstallDeltaHandler.java,org.eclipse.update.configuration,IInstallDeltaHandler.java
plugins#org.eclipse.update.core#src#org#eclipse#update#configuration#ILocalSite.java,org.eclipse.update.configuration,ILocalSite.java
plugins#org.eclipse.update.core#src#org#eclipse#update#configuration#ILocalSiteChangedListener.java,org.eclipse.update.configuration,ILocalSiteChangedListener.java
plugins#org.eclipse.update.core#src#org#eclipse#update#configuration#ILocalSystemInfoListener.java,org.eclipse.update.configuration,ILocalSystemInfoListener.java
plugins#org.eclipse.update.core#src#org#eclipse#update#configuration#IProblemHandler.java,org.eclipse.update.configuration,IProblemHandler.java
plugins#org.eclipse.update.core#src#org#eclipse#update#configuration#ISessionDelta.java,org.eclipse.update.configuration,ISessionDelta.java
plugins#org.eclipse.update.core#src#org#eclipse#update#configuration#IVolume.java,org.eclipse.update.configuration,IVolume.java
plugins#org.eclipse.update.core#src#org#eclipse#update#configuration#LocalSystemInfo.java,org.eclipse.update.configuration,LocalSystemInfo.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#ArchiveReference.java,org.eclipse.update.core,ArchiveReference.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#BaseFeatureFactory.java,org.eclipse.update.core,BaseFeatureFactory.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#BaseInstallHandler.java,org.eclipse.update.core,BaseInstallHandler.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#BaseSiteFactory.java,org.eclipse.update.core,BaseSiteFactory.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#Category.java,org.eclipse.update.core,Category.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#ContentReference.java,org.eclipse.update.core,ContentReference.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#Feature.java,org.eclipse.update.core,Feature.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#FeatureContentProvider.java,org.eclipse.update.core,FeatureContentProvider.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#FeatureReference.java,org.eclipse.update.core,FeatureReference.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#IArchiveReference.java,org.eclipse.update.core,IArchiveReference.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#ICategory.java,org.eclipse.update.core,ICategory.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#IContentConsumer.java,org.eclipse.update.core,IContentConsumer.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#IFeature.java,org.eclipse.update.core,IFeature.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#IFeatureContentConsumer.java,org.eclipse.update.core,IFeatureContentConsumer.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#IFeatureContentProvider.java,org.eclipse.update.core,IFeatureContentProvider.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#IFeatureFactory.java,org.eclipse.update.core,IFeatureFactory.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#IFeatureReference.java,org.eclipse.update.core,IFeatureReference.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#IImport.java,org.eclipse.update.core,IImport.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#IIncludedFeatureReference.java,org.eclipse.update.core,IIncludedFeatureReference.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#IInstallHandler.java,org.eclipse.update.core,IInstallHandler.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#IInstallHandlerEntry.java,org.eclipse.update.core,IInstallHandlerEntry.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#Import.java,org.eclipse.update.core,Import.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#IncludedFeatureReference.java,org.eclipse.update.core,IncludedFeatureReference.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#INonPluginEntry.java,org.eclipse.update.core,INonPluginEntry.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#InstallHandlerEntry.java,org.eclipse.update.core,InstallHandlerEntry.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#InstallMonitor.java,org.eclipse.update.core,InstallMonitor.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#IPlatformEnvironment.java,org.eclipse.update.core,IPlatformEnvironment.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#IPluginEntry.java,org.eclipse.update.core,IPluginEntry.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#ISite.java,org.eclipse.update.core,ISite.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#ISiteContentProvider.java,org.eclipse.update.core,ISiteContentProvider.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#ISiteFactory.java,org.eclipse.update.core,ISiteFactory.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#ISiteFactoryExtension.java,org.eclipse.update.core,ISiteFactoryExtension.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#ISiteFeatureReference.java,org.eclipse.update.core,ISiteFeatureReference.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#IUpdateConstants.java,org.eclipse.update.core,IUpdateConstants.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#IURLEntry.java,org.eclipse.update.core,IURLEntry.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#IVerificationListener.java,org.eclipse.update.core,IVerificationListener.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#IVerificationResult.java,org.eclipse.update.core,IVerificationResult.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#IVerifier.java,org.eclipse.update.core,IVerifier.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#JarContentReference.java,org.eclipse.update.core,JarContentReference.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#JarEntryContentReference.java,org.eclipse.update.core,JarEntryContentReference.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#model#ArchiveReferenceModel.java,org.eclipse.update.core.model,ArchiveReferenceModel.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#model#CategoryModel.java,org.eclipse.update.core.model,CategoryModel.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#model#ContentEntryModel.java,org.eclipse.update.core.model,ContentEntryModel.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#model#DefaultFeatureParser.java,org.eclipse.update.core.model,DefaultFeatureParser.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#model#DefaultSiteParser.java,org.eclipse.update.core.model,DefaultSiteParser.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#model#FeatureModel.java,org.eclipse.update.core.model,FeatureModel.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#model#FeatureModelFactory.java,org.eclipse.update.core.model,FeatureModelFactory.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#model#FeatureReferenceModel.java,org.eclipse.update.core.model,FeatureReferenceModel.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#model#ImportModel.java,org.eclipse.update.core.model,ImportModel.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#model#IncludedFeatureReferenceModel.java,org.eclipse.update.core.model,IncludedFeatureReferenceModel.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#model#InstallAbortedException.java,org.eclipse.update.core.model,InstallAbortedException.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#model#InstallHandlerEntryModel.java,org.eclipse.update.core.model,InstallHandlerEntryModel.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#model#InvalidSiteTypeException.java,org.eclipse.update.core.model,InvalidSiteTypeException.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#model#ModelObject.java,org.eclipse.update.core.model,ModelObject.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#model#NonPluginEntryModel.java,org.eclipse.update.core.model,NonPluginEntryModel.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#model#PluginEntryModel.java,org.eclipse.update.core.model,PluginEntryModel.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#model#SiteModel.java,org.eclipse.update.core.model,SiteModel.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#model#SiteModelFactory.java,org.eclipse.update.core.model,SiteModelFactory.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#model#URLEntryModel.java,org.eclipse.update.core.model,URLEntryModel.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#NonPluginEntry.java,org.eclipse.update.core,NonPluginEntry.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#PluginEntry.java,org.eclipse.update.core,PluginEntry.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#Site.java,org.eclipse.update.core,Site.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#SiteContentProvider.java,org.eclipse.update.core,SiteContentProvider.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#SiteFeatureReference.java,org.eclipse.update.core,SiteFeatureReference.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#SiteFeatureReferenceModel.java,org.eclipse.update.core,SiteFeatureReferenceModel.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#SiteManager.java,org.eclipse.update.core,SiteManager.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#URLEntry.java,org.eclipse.update.core,URLEntry.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#Utilities.java,org.eclipse.update.core,Utilities.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#Verifier.java,org.eclipse.update.core,Verifier.java
plugins#org.eclipse.update.core#src#org#eclipse#update#core#VersionedIdentifier.java,org.eclipse.update.core,VersionedIdentifier.java
plugins#org.eclipse.update.core#src#org#eclipse#update#internal#core#Assert.java,org.eclipse.update.internal.core,Assert.java
plugins#org.eclipse.update.core#src#org#eclipse#update#internal#core#BaseSiteLocalFactory.java,org.eclipse.update.internal.core,BaseSiteLocalFactory.java
plugins#org.eclipse.update.core#src#org#eclipse#update#internal#core#ConfigurationActivity.java,org.eclipse.update.internal.core,ConfigurationActivity.java
plugins#org.eclipse.update.core#src#org#eclipse#update#internal#core#ConfigurationPolicy.java,org.eclipse.update.internal.core,ConfigurationPolicy.java
plugins#org.eclipse.update.core#src#org#eclipse#update#internal#core#ConfiguredSite.java,org.eclipse.update.internal.core,ConfiguredSite.java
plugins#org.eclipse.update.core#src#org#eclipse#update#internal#core#ConnectionThreadManager.java,org.eclipse.update.internal.core,ConnectionThreadManager.java
plugins#org.eclipse.update.core#src#org#eclipse#update#internal#core#ContentConsumer.java,org.eclipse.update.internal.core,ContentConsumer.java
plugins#org.eclipse.update.core#src#org#eclipse#update#internal#core#DefaultInstallHandler.java,org.eclipse.update.internal.core,DefaultInstallHandler.java
plugins#org.eclipse.update.core#src#org#eclipse#update#internal#core#DeltaInstallHandler.java,org.eclipse.update.internal.core,DeltaInstallHandler.java
plugins#org.eclipse.update.core#src#org#eclipse#update#internal#core#ErrorRecoveryLog.java,org.eclipse.update.internal.core,ErrorRecoveryLog.java
plugins#org.eclipse.update.core#src#org#eclipse#update#internal#core#FeatureContentConsumer.java,org.eclipse.update.internal.core,FeatureContentConsumer.java
plugins#org.eclipse.update.core#src#org#eclipse#update#internal#core#FeatureDownloadException.java,org.eclipse.update.internal.core,FeatureDownloadException.java
plugins#org.eclipse.update.core#src#org#eclipse#update#internal#core#FeatureExecutableContentConsumer.java,org.eclipse.update.internal.core,FeatureExecutableContentConsumer.java
plugins#org.eclipse.update.core#src#org#eclipse#update#internal#core#FeatureExecutableContentProvider.java,org.eclipse.update.internal.core,FeatureExecutableContentProvider.java
plugins#org.eclipse.update.core#src#org#eclipse#update#internal#core#FeatureExecutableFactory.java,org.eclipse.update.internal.core,FeatureExecutableFactory.java
plugins#org.eclipse.update.core#src#org#eclipse#update#internal#core#FeaturePackagedContentProvider.java,org.eclipse.update.internal.core,FeaturePackagedContentProvider.java
plugins#org.eclipse.update.core#src#org#eclipse#update#internal#core#FeaturePackagedFactory.java,org.eclipse.update.internal.core,FeaturePackagedFactory.java
plugins#org.eclipse.update.core#src#org#eclipse#update#internal#core#FeaturePlugin.java,org.eclipse.update.internal.core,FeaturePlugin.java
plugins#org.eclipse.update.core#src#org#eclipse#update#internal#core#FeatureTypeFactory.java,org.eclipse.update.internal.core,FeatureTypeFactory.java
plugins#org.eclipse.update.core#src#org#eclipse#update#internal#core#FileFragment.java,org.eclipse.update.internal.core,FileFragment.java
plugins#org.eclipse.update.core#src#org#eclipse#update#internal#core#FileResponse.java,org.eclipse.update.internal.core,FileResponse.java
plugins#org.eclipse.update.core#src#org#eclipse#update#internal#core#FragmentEntry.java,org.eclipse.update.internal.core,FragmentEntry.java
plugins#org.eclipse.update.core#src#org#eclipse#update#internal#core#HttpResponse.java,org.eclipse.update.internal.core,HttpResponse.java
plugins#org.eclipse.update.core#src#org#eclipse#update#internal#core#InstallConfiguration.java,org.eclipse.update.internal.core,InstallConfiguration.java
